Date,Hours,Opn_Hrs
3/24/2014,0,0
3/25/2014,0,0
3/26/2014,0,0
3/27/2014,0,0
3/28/2014,0,0
3/29/2014,0,0
3/30/2014,0,0
3/31/2014,2,1.888122961
4/1/2014,0,0
4/2/2014,0,0
4/3/2014,10,5.674653397
4/4/2014,11,6.275339731
4/5/2014,0,0
4/6/2014,0,0
4/7/2014,0,0
4/8/2014,16,6.33830729
4/9/2014,0,0
4/10/2014,0,0
4/11/2014,22,7.278327887
4/12/2014,0,0
4/13/2014,0,0
4/14/2014,0,0
4/15/2014,0,0
4/16/2014,23,9.218009308
4/17/2014,0,0
4/18/2014,10,6.945557846
4/19/2014,0,0
4/20/2014,0,0
4/21/2014,0,0
4/22/2014,0,0
4/23/2014,0,0
4/24/2014,0,0
4/25/2014,0,0
4/26/2014,0,0
4/27/2014,0,0
4/28/2014,18,16.86956253
4/29/2014,0,0
4/30/2014,0,0
5/1/2014,0,0
5/2/2014,12,4.212701543
5/3/2014,0,0
5/4/2014,0,0
5/5/2014,0,0
5/6/2014,0,0
5/7/2014,0,0
5/8/2014,0,0
5/9/2014,1,0.436963701
5/10/2014,11,1.839643677
5/11/2014,0,0
5/12/2014,23,0.720865121
5/13/2014,0,0
5/14/2014,0,0
5/15/2014,0,0
5/16/2014,0,0
5/17/2014,0,0
5/18/2014,0,0
5/19/2014,20,18.2365413
5/20/2014,0,0
5/21/2014,0,0
5/22/2014,0,0
5/23/2014,0,0
5/24/2014,0,0
5/25/2014,0,0
5/26/2014,0,0
5/27/2014,0,0
5/28/2014,0,0
5/29/2014,0,0
5/30/2014,6,0.541152425
5/31/2014,0,0
6/1/2014,0,0
6/2/2014,15,7.390934571
6/3/2014,1,0.140462641
6/4/2014,0,0
6/5/2014,3,2.913218888
6/6/2014,0,0
6/7/2014,0,0
6/8/2014,4,3.617678424
6/9/2014,0,0
6/10/2014,18,15.60872695
6/11/2014,0,0
6/12/2014,20,18.94857305
6/13/2014,15,0.851318548
6/14/2014,10,1.385701469
6/15/2014,23,8.464955109
6/16/2014,0,0
6/17/2014,0,0
6/18/2014,0,0
6/19/2014,11,5.160478662
6/20/2014,0,0
6/21/2014,0,0
6/22/2014,2,0.747088191
6/23/2014,0,0
6/24/2014,0,0
6/25/2014,0,0
6/26/2014,13,5.5365431
6/27/2014,0,0
6/28/2014,12,7.555278145
6/29/2014,0,0
6/30/2014,0,0
7/1/2014,12,9.539879795
7/2/2014,0,0
7/3/2014,0,0
7/4/2014,16,9.755726053
7/5/2014,0,0
7/6/2014,0,0
7/7/2014,17,2.378063319
7/8/2014,0,0
7/9/2014,0,0
7/10/2014,0,0
7/11/2014,0,0
7/12/2014,0,0
7/13/2014,0,0
7/14/2014,0,0
7/15/2014,0,0
7/16/2014,0,0
7/17/2014,0,0
7/18/2014,0,0
7/19/2014,2,0.630967423
7/20/2014,23,13.5394569
7/21/2014,0,0
7/22/2014,12,1.213604433
7/23/2014,0,0
7/24/2014,9,6.024486465
7/25/2014,0,0
7/26/2014,0,0
7/27/2014,2,0.334123939
7/28/2014,0,0
7/29/2014,7,0.843076038
7/30/2014,6,5.187890675
7/31/2014,23,19.53851084
8/1/2014,0,0
8/2/2014,0,0
8/3/2014,0,0
8/4/2014,0,0
8/5/2014,0,0
8/6/2014,0,0
8/7/2014,19,13.12000806
8/8/2014,0,0
8/9/2014,0,0
8/10/2014,18,7.56428635
8/11/2014,22,8.074518983
8/12/2014,0,0
8/13/2014,14,11.29018795
8/14/2014,0,0
8/15/2014,0,0
8/16/2014,0,0
8/17/2014,0,0
8/18/2014,0,0
8/19/2014,2,0.851724467
8/20/2014,23,4.377892825
8/21/2014,0,0
8/22/2014,0,0
8/23/2014,0,0
8/24/2014,0,0
8/25/2014,0,0
8/26/2014,0,0
8/27/2014,0,0
8/28/2014,0,0
8/29/2014,0,0
8/30/2014,16,5.019888144
8/31/2014,0,0
9/1/2014,0,0
9/2/2014,0,0
9/3/2014,0,0
9/4/2014,5,0.531305745
9/5/2014,0,0
9/6/2014,1,0.443069636
9/7/2014,0,0
9/8/2014,0,0
9/9/2014,0,0
9/10/2014,0,0
9/11/2014,0,0
9/12/2014,0,0
9/13/2014,0,0
9/14/2014,0,0
9/15/2014,0,0
9/16/2014,0,0
9/17/2014,0,0
9/18/2014,0,0
9/19/2014,0,0
9/20/2014,0,0
9/21/2014,1,0.464647404
9/22/2014,0,0
9/23/2014,4,0.897839055
9/24/2014,0,0
9/25/2014,0,0
9/26/2014,0,0
9/27/2014,9,0.408125386
9/28/2014,0,0
9/29/2014,8,0.615692718
9/30/2014,0,0
10/1/2014,0,0
10/2/2014,16,6.284414602
10/3/2014,0,0
10/4/2014,0,0
10/5/2014,0,0
10/6/2014,0,0
10/7/2014,0,0
10/8/2014,0,0
10/9/2014,0,0
10/10/2014,21,19.86545869
10/11/2014,0,0
10/12/2014,19,4.439805086
10/13/2014,0,0
10/14/2014,0,0
10/15/2014,0,0
10/16/2014,0,0
10/17/2014,0,0
10/18/2014,0,0
10/19/2014,0,0
10/20/2014,21,2.904792402
10/21/2014,0,0
10/22/2014,12,6.398553585
10/23/2014,12,0.0031884
10/24/2014,0,0
10/25/2014,20,2.011749636
10/26/2014,0,0
10/27/2014,20,11.08405403
10/28/2014,0,0
10/29/2014,0,0
10/30/2014,17,14.96982974
10/31/2014,0,0
11/1/2014,0,0
11/2/2014,19,12.64349185
11/3/2014,16,3.530821969
11/4/2014,0,0
11/5/2014,0,0
11/6/2014,4,1.084076549
11/7/2014,21,8.271644798
11/8/2014,17,13.22051846
11/9/2014,0,0
11/10/2014,0,0
11/11/2014,0,0
11/12/2014,0,0
11/13/2014,13,4.235344703
11/14/2014,0,0
11/15/2014,0,0
11/16/2014,17,11.36150494
11/17/2014,0,0
11/18/2014,0,0
11/19/2014,0,0
11/20/2014,0,0
11/21/2014,7,3.628868741
11/22/2014,0,0
11/23/2014,0,0
11/24/2014,14,8.041975498
11/25/2014,0,0
11/26/2014,0,0
11/27/2014,0,0
11/28/2014,0,0
11/29/2014,0,0
11/30/2014,0,0
12/1/2014,0,0
12/2/2014,5,4.458263582
12/3/2014,0,0
12/4/2014,11,9.737171942
12/5/2014,0,0
12/6/2014,0,0
12/7/2014,0,0
12/8/2014,0,0
12/9/2014,0,0
12/10/2014,0,0
12/11/2014,7,1.618246803
12/12/2014,0,0
12/13/2014,0,0
12/14/2014,0,0
12/15/2014,0,0
12/16/2014,4,1.403758525
12/17/2014,0,0
12/18/2014,0,0
12/19/2014,20,2.569483058
12/20/2014,0,0
12/21/2014,23,17.9825204
12/22/2014,0,0
12/23/2014,0,0
12/24/2014,0,0
12/25/2014,0,0
12/26/2014,0,0
12/27/2014,0,0
12/28/2014,0,0
12/29/2014,7,6.568502953
12/30/2014,0,0
12/31/2014,0,0
1/1/2015,24,21.99038447
1/2/2015,9,3.810209001
1/3/2015,5,3.900494873
1/4/2015,0,0
1/5/2015,0,0
1/6/2015,0,0
1/7/2015,5,2.082110982
1/8/2015,0,0
1/9/2015,0,0
1/10/2015,0,0
1/11/2015,0,0
1/12/2015,10,1.021538216
1/13/2015,7,2.006150075
1/14/2015,20,12.32477641
1/15/2015,0,0
1/16/2015,10,7.331778407
1/17/2015,18,8.372948412
1/18/2015,0,0
1/19/2015,0,0
1/20/2015,0,0
1/21/2015,8,1.788703476
1/22/2015,0,0
1/23/2015,8,1.916991693
1/24/2015,0,0
1/25/2015,3,2.441900283
1/26/2015,0,0
1/27/2015,22,6.587165793
1/28/2015,0,0
1/29/2015,0,0
1/30/2015,0,0
1/31/2015,0,0
2/1/2015,0,0
2/2/2015,17,13.78177385
2/3/2015,0,0
2/4/2015,0,0
2/5/2015,3,0.001501602
2/6/2015,0,0
2/7/2015,1,0.750902703
2/8/2015,0,0
2/9/2015,0,0
2/10/2015,8,0.699806994
2/11/2015,0,0
2/12/2015,8,6.734362114
2/13/2015,0,0
2/14/2015,0,0
2/15/2015,0,0
2/16/2015,0,0
2/17/2015,19,11.66220041
2/18/2015,0,0
2/19/2015,17,16.48611254
2/20/2015,19,3.270996719
2/21/2015,0,0
2/22/2015,0,0
2/23/2015,3,1.514940165
2/24/2015,0,0
2/25/2015,0,0
2/26/2015,0,0
2/27/2015,0,0
2/28/2015,0,0
3/1/2015,0,0
3/2/2015,21,6.08300815
3/3/2015,21,6.51295274
3/4/2015,0,0
3/5/2015,0,0
3/6/2015,0,0
3/7/2015,0,0
3/8/2015,0,0
3/9/2015,5,2.106150745
3/10/2015,0,0
3/11/2015,0,0
3/12/2015,8,6.969291298
3/13/2015,1,0.790820475
3/14/2015,0,0
3/15/2015,0,0
3/16/2015,0,0
3/17/2015,1,0.193884666
3/18/2015,24,18.62636941
3/19/2015,0,0
3/20/2015,0,0
3/21/2015,0,0
3/22/2015,0,0
3/23/2015,11,2.293630782
3/24/2015,4,3.613787284
3/25/2015,10,7.563775436
3/26/2015,0,0
3/27/2015,18,16.94240051
3/28/2015,0,0
3/29/2015,0,0
3/30/2015,0,0
3/31/2015,1,0.034501123
4/1/2015,0,0
4/2/2015,0,0
4/3/2015,0,0
4/4/2015,7,5.766527456
4/5/2015,14,6.323642132
4/6/2015,16,2.32446265
4/7/2015,10,0.990545371
4/8/2015,0,0
4/9/2015,0,0
4/10/2015,0,0
4/11/2015,0,0
4/12/2015,16,10.72437748
4/13/2015,0,0
4/14/2015,0,0
4/15/2015,0,0
4/16/2015,0,0
4/17/2015,0,0
4/18/2015,22,20.1665245
4/19/2015,0,0
4/20/2015,8,0.086351423
4/21/2015,2,1.502084928
4/22/2015,0,0
4/23/2015,22,3.417652245
4/24/2015,17,12.54572612
4/25/2015,0,0
4/26/2015,0,0
4/27/2015,0,0
4/28/2015,0,0
4/29/2015,0,0
4/30/2015,0,0
5/1/2015,0,0
5/2/2015,0,0
5/3/2015,0,0
5/4/2015,0,0
5/5/2015,0,0
5/6/2015,0,0
5/7/2015,0,0
5/8/2015,0,0
5/9/2015,0,0
5/10/2015,0,0
5/11/2015,0,0
5/12/2015,0,0
5/13/2015,0,0
5/14/2015,0,0
5/15/2015,0,0
5/16/2015,13,9.109623293
5/17/2015,0,0
5/18/2015,0,0
5/19/2015,0,0
5/20/2015,0,0
5/21/2015,0,0
5/22/2015,0,0
5/23/2015,0,0
5/24/2015,0,0
5/25/2015,0,0
5/26/2015,22,2.772767072
5/27/2015,15,3.93370775
5/28/2015,0,0
5/29/2015,0,0
5/30/2015,8,1.09357889
5/31/2015,9,5.887735116
6/1/2015,0,0
6/2/2015,0,0
6/3/2015,0,0
6/4/2015,0,0
6/5/2015,0,0
6/6/2015,0,0
6/7/2015,5,0.010921091
6/8/2015,0,0
6/9/2015,13,9.541983649
6/10/2015,0,0
6/11/2015,0,0
6/12/2015,0,0
6/13/2015,0,0
6/14/2015,0,0
6/15/2015,0,0
6/16/2015,0,0
6/17/2015,0,0
6/18/2015,0,0
6/19/2015,12,1.317809226
6/20/2015,0,0
6/21/2015,15,12.77327828
6/22/2015,3,1.698185132
6/23/2015,20,17.46355987
6/24/2015,0,0
6/25/2015,0,0
6/26/2015,0,0
6/27/2015,0,0
6/28/2015,6,3.246471944
6/29/2015,0,0
6/30/2015,0,0
7/1/2015,0,0
7/2/2015,0,0
7/3/2015,0,0
7/4/2015,0,0
7/5/2015,0,0
7/6/2015,0,0
7/7/2015,17,4.435120087
7/8/2015,0,0
7/9/2015,0,0
7/10/2015,0,0
7/11/2015,19,8.656747188
7/12/2015,0,0
7/13/2015,0,0
7/14/2015,19,4.155848676
7/15/2015,0,0
7/16/2015,0,0
7/17/2015,0,0
7/18/2015,18,15.93643214
7/19/2015,0,0
7/20/2015,0,0
7/21/2015,18,5.262031097
7/22/2015,0,0
7/23/2015,0,0
7/24/2015,0,0
7/25/2015,0,0
7/26/2015,0,0
7/27/2015,0,0
7/28/2015,0,0
7/29/2015,0,0
7/30/2015,0,0
7/31/2015,17,10.77800346
8/1/2015,0,0
8/2/2015,0,0
8/3/2015,0,0
8/4/2015,0,0
8/5/2015,0,0
8/6/2015,0,0
8/7/2015,0,0
8/8/2015,0,0
8/9/2015,0,0
8/10/2015,0,0
8/11/2015,0,0
8/12/2015,0,0
8/13/2015,0,0
8/14/2015,0,0
8/15/2015,0,0
8/16/2015,0,0
8/17/2015,0,0
8/18/2015,0,0
8/19/2015,19,7.016588705
8/20/2015,10,5.989859912
8/21/2015,4,2.356292026
8/22/2015,0,0
8/23/2015,0,0
8/24/2015,0,0
8/25/2015,0,0
8/26/2015,0,0
8/27/2015,0,0
8/28/2015,0,0
8/29/2015,0,0
8/30/2015,4,3.262853036
8/31/2015,0,0
9/1/2015,20,15.87279395
9/2/2015,0,0
9/3/2015,0,0
9/4/2015,0,0
9/5/2015,0,0
9/6/2015,0,0
9/7/2015,0,0
9/8/2015,0,0
9/9/2015,0,0
9/10/2015,6,2.154392905
9/11/2015,0,0
9/12/2015,0,0
9/13/2015,21,11.96597385
9/14/2015,0,0
9/15/2015,23,7.022833761
9/16/2015,0,0
9/17/2015,15,4.810166071
9/18/2015,7,2.248883962
9/19/2015,0,0
9/20/2015,0,0
9/21/2015,0,0
9/22/2015,10,0.806536327
9/23/2015,0,0
9/24/2015,0,0
9/25/2015,13,5.230242733
9/26/2015,0,0
9/27/2015,0,0
9/28/2015,0,0
9/29/2015,0,0
9/30/2015,0,0
10/1/2015,0,0
10/2/2015,7,4.093564827
10/3/2015,13,11.7503514
10/4/2015,14,5.883029125
10/5/2015,0,0
10/6/2015,1,0.627201658
10/7/2015,13,3.175020586
10/8/2015,12,5.811058205
10/9/2015,0,0
10/10/2015,0,0
10/11/2015,0,0
10/12/2015,4,2.981696748
10/13/2015,0,0
10/14/2015,0,0
10/15/2015,1,0.022543355
10/16/2015,8,5.947836895
10/17/2015,0,0
10/18/2015,0,0
10/19/2015,6,0.854603074
10/20/2015,0,0
10/21/2015,0,0
10/22/2015,0,0
10/23/2015,13,10.2345494
10/24/2015,0,0
10/25/2015,0,0
10/26/2015,11,3.40223184
10/27/2015,0,0
10/28/2015,0,0
10/29/2015,11,9.319269837
10/30/2015,0,0
10/31/2015,3,2.603220091
11/1/2015,0,0
11/2/2015,0,0
11/3/2015,0,0
11/4/2015,0,0
11/5/2015,23,5.725336764
11/6/2015,0,0
11/7/2015,0,0
11/8/2015,0,0
11/9/2015,0,0
11/10/2015,12,11.06746867
11/11/2015,7,5.706846218
11/12/2015,10,7.312364579
11/13/2015,0,0
11/14/2015,0,0
11/15/2015,0,0
11/16/2015,0,0
11/17/2015,12,8.243048017
11/18/2015,0,0
11/19/2015,0,0
11/20/2015,0,0
11/21/2015,0,0
11/22/2015,0,0
11/23/2015,5,0.454569483
11/24/2015,0,0
11/25/2015,7,2.205645605
11/26/2015,0,0
11/27/2015,9,8.591527721
11/28/2015,7,4.463199184
11/29/2015,0,0
11/30/2015,0,0
12/1/2015,0,0
12/2/2015,6,2.109752345
12/3/2015,0,0
12/4/2015,0,0
12/5/2015,0,0
12/6/2015,0,0
12/7/2015,0,0
12/8/2015,0,0
12/9/2015,0,0
12/10/2015,0,0
12/11/2015,3,2.152874242
12/12/2015,19,1.781698223
12/13/2015,0,0
12/14/2015,10,8.955369316
12/15/2015,0,0
12/16/2015,0,0
12/17/2015,0,0
12/18/2015,0,0
12/19/2015,20,6.926998337
12/20/2015,1,0.465165354
12/21/2015,0,0
12/22/2015,0,0
12/23/2015,0,0
12/24/2015,0,0
12/25/2015,0,0
12/26/2015,19,16.37819958
12/27/2015,4,3.87132812
12/28/2015,13,2.615341837
12/29/2015,0,0
12/30/2015,2,0.782056408
12/31/2015,4,3.845378669
1/1/2016,9,5.529932435
1/2/2016,0,0
1/3/2016,0,0
1/4/2016,0,0
1/5/2016,0,0
1/6/2016,0,0
1/7/2016,0,0
1/8/2016,0,0
1/9/2016,0,0
1/10/2016,0,0
1/11/2016,0,0
1/12/2016,0,0
1/13/2016,0,0
1/14/2016,0,0
1/15/2016,0,0
1/16/2016,0,0
1/17/2016,0,0
1/18/2016,0,0
1/19/2016,0,0
1/20/2016,0,0
1/21/2016,0,0
1/22/2016,10,0.651055265
1/23/2016,0,0
1/24/2016,0,0
1/25/2016,0,0
1/26/2016,4,1.185690992
1/27/2016,0,0
1/28/2016,0,0
1/29/2016,4,3.133398088
1/30/2016,0,0
1/31/2016,0,0
2/1/2016,0,0
2/2/2016,10,6.729957875
2/3/2016,0,0
2/4/2016,0,0
2/5/2016,0,0
2/6/2016,0,0
2/7/2016,0,0
2/8/2016,0,0
2/9/2016,0,0
2/10/2016,0,0
2/11/2016,0,0
2/12/2016,0,0
2/13/2016,0,0
2/14/2016,0,0
2/15/2016,2,0.350668612
2/16/2016,0,0
2/17/2016,0,0
2/18/2016,16,6.932513596
2/19/2016,0,0
2/20/2016,23,22.66194329
2/21/2016,0,0
2/22/2016,5,3.740826522
2/23/2016,10,3.482820997
2/24/2016,0,0
2/25/2016,0,0
2/26/2016,7,5.858159198
2/27/2016,0,0
2/28/2016,0,0
2/29/2016,0,0
3/1/2016,0,0
3/2/2016,0,0
3/3/2016,0,0
3/4/2016,0,0
3/5/2016,10,1.189603047
3/6/2016,0,0
3/7/2016,19,2.828699591
3/8/2016,0,0
3/9/2016,3,2.675876355
3/10/2016,0,0
3/11/2016,0,0
3/12/2016,0,0
3/13/2016,0,0
3/14/2016,0,0
3/15/2016,3,2.332292943
3/16/2016,23,11.94557075
3/17/2016,0,0
3/18/2016,1,0.694993292
3/19/2016,0,0
3/20/2016,0,0
3/21/2016,0,0
3/22/2016,6,0.663736377
3/23/2016,0,0
3/24/2016,0,0
3/25/2016,1,0.579721734
3/26/2016,0,0
3/27/2016,0,0
3/28/2016,0,0
3/29/2016,0,0
3/30/2016,0,0
3/31/2016,1,0.652221324
4/1/2016,2,1.40602279
4/2/2016,0,0
4/3/2016,24,12.4976036
4/4/2016,0,0
4/5/2016,0,0
4/6/2016,0,0
4/7/2016,0,0
4/8/2016,0,0
4/9/2016,0,0
4/10/2016,24,16.40425059
4/11/2016,0,0
4/12/2016,19,3.389538094
4/13/2016,0,0
4/14/2016,0,0
4/15/2016,0,0
4/16/2016,23,12.68053994
4/17/2016,0,0
4/18/2016,0,0
4/19/2016,0,0
4/20/2016,0,0
4/21/2016,18,15.69163879
4/22/2016,0,0
4/23/2016,18,6.268251378
4/24/2016,19,1.871789344
4/25/2016,16,1.709682521
4/26/2016,8,3.464337222
4/27/2016,16,12.43168111
4/28/2016,0,0
4/29/2016,0,0
4/30/2016,8,1.604942795
5/1/2016,0,0
5/2/2016,0,0
5/3/2016,0,0
5/4/2016,0,0
5/5/2016,0,0
5/6/2016,0,0
5/7/2016,4,0.170029377
5/8/2016,0,0
5/9/2016,0,0
5/10/2016,0,0
5/11/2016,0,0
5/12/2016,0,0
5/13/2016,0,0
5/14/2016,0,0
5/15/2016,7,1.545194938
5/16/2016,0,0
5/17/2016,0,0
5/18/2016,6,1.745914484
5/19/2016,0,0
5/20/2016,0,0
5/21/2016,0,0
5/22/2016,20,0.568871553
5/23/2016,24,13.8549885
5/24/2016,0,0
5/25/2016,0,0
5/26/2016,0,0
5/27/2016,0,0
5/28/2016,0,0
5/29/2016,0,0
5/30/2016,8,7.335246804
5/31/2016,0,0
6/1/2016,0,0
6/2/2016,15,7.857961634
6/3/2016,0,0
6/4/2016,0,0
6/5/2016,0,0
6/6/2016,0,0
6/7/2016,0,0
6/8/2016,0,0
6/9/2016,0,0
6/10/2016,0,0
6/11/2016,0,0
6/12/2016,0,0
6/13/2016,0,0
6/14/2016,0,0
6/15/2016,19,1.934908161
6/16/2016,0,0
6/17/2016,1,0.597650524
6/18/2016,0,0
6/19/2016,0,0
6/20/2016,0,0
6/21/2016,0,0
6/22/2016,0,0
6/23/2016,19,4.974577892
6/24/2016,0,0
6/25/2016,0,0
6/26/2016,0,0
6/27/2016,0,0
6/28/2016,0,0
6/29/2016,0,0
6/30/2016,0,0
7/1/2016,15,12.70720154
7/2/2016,0,0
7/3/2016,0,0
7/4/2016,0,0
7/5/2016,0,0
7/6/2016,0,0
7/7/2016,0,0
7/8/2016,0,0
7/9/2016,0,0
7/10/2016,0,0
7/11/2016,1,0.81336527
7/12/2016,0,0
7/13/2016,8,0.377626728
7/14/2016,9,8.70160954
7/15/2016,24,8.000983072
7/16/2016,23,20.01403109
7/17/2016,0,0
7/18/2016,0,0
7/19/2016,17,8.438904611
7/20/2016,0,0
7/21/2016,0,0
7/22/2016,0,0
7/23/2016,0,0
7/24/2016,5,1.199098658
7/25/2016,0,0
7/26/2016,0,0
7/27/2016,0,0
7/28/2016,0,0
7/29/2016,0,0
7/30/2016,0,0
7/31/2016,0,0
8/1/2016,0,0
8/2/2016,7,6.522130234
8/3/2016,18,10.02491488
8/4/2016,0,0
8/5/2016,0,0
8/6/2016,0,0
8/7/2016,0,0
8/8/2016,0,0
8/9/2016,15,9.488170325
8/10/2016,0,0
8/11/2016,8,6.464140213
8/12/2016,0,0
8/13/2016,16,9.826660951
8/14/2016,0,0
8/15/2016,0,0
8/16/2016,0,0
8/17/2016,0,0
8/18/2016,4,0.33394775
8/19/2016,0,0
8/20/2016,0,0
8/21/2016,0,0
8/22/2016,0,0
8/23/2016,0,0
8/24/2016,13,3.382322636
8/25/2016,0,0
8/26/2016,0,0
8/27/2016,0,0
8/28/2016,0,0
8/29/2016,0,0
8/30/2016,0,0
8/31/2016,0,0
9/1/2016,0,0
9/2/2016,0,0
9/3/2016,0,0
9/4/2016,0,0
9/5/2016,0,0
9/6/2016,0,0
9/7/2016,0,0
9/8/2016,5,0.445960549
9/9/2016,0,0
9/10/2016,22,16.19590027
9/11/2016,0,0
9/12/2016,0,0
9/13/2016,0,0
9/14/2016,0,0
9/15/2016,7,4.909343135
9/16/2016,0,0
9/17/2016,0,0
9/18/2016,0,0
9/19/2016,0,0
9/20/2016,8,1.605683085
9/21/2016,0,0
9/22/2016,0,0
9/23/2016,15,8.811021035
9/24/2016,0,0
9/25/2016,0,0
9/26/2016,0,0
9/27/2016,0,0
9/28/2016,0,0
9/29/2016,0,0
9/30/2016,16,9.621357928
10/1/2016,0,0
10/2/2016,0,0
10/3/2016,0,0
10/4/2016,4,3.167648113
10/5/2016,0,0
10/6/2016,0,0
10/7/2016,0,0
10/8/2016,0,0
10/9/2016,0,0
10/10/2016,0,0
10/11/2016,0,0
10/12/2016,0,0
10/13/2016,0,0
10/14/2016,0,0
10/15/2016,0,0
10/16/2016,0,0
10/17/2016,0,0
10/18/2016,0,0
10/19/2016,0,0
10/20/2016,0,0
10/21/2016,0,0
10/22/2016,0,0
10/23/2016,0,0
10/24/2016,0,0
10/25/2016,0,0
10/26/2016,0,0
10/27/2016,18,0.028644432
10/28/2016,0,0
10/29/2016,0,0
10/30/2016,20,6.659518785
10/31/2016,0,0
11/1/2016,0,0
11/2/2016,2,1.452141792
11/3/2016,0,0
11/4/2016,0,0
11/5/2016,0,0
11/6/2016,0,0
11/7/2016,22,0.61689036
11/8/2016,0,0
11/9/2016,23,18.51538828
11/10/2016,0,0
11/11/2016,5,0.317951135
11/12/2016,6,3.991112765
11/13/2016,0,0
11/14/2016,0,0
11/15/2016,0,0
11/16/2016,0,0
11/17/2016,5,0.794472577
11/18/2016,0,0
11/19/2016,0,0
11/20/2016,18,8.392845276
11/21/2016,10,6.238463105
11/22/2016,0,0
11/23/2016,0,0
11/24/2016,0,0
11/25/2016,8,6.880485463
11/26/2016,19,5.577182597
11/27/2016,23,7.169992092
11/28/2016,0,0
11/29/2016,0,0
11/30/2016,0,0
12/1/2016,0,0
12/2/2016,0,0
12/3/2016,0,0
12/4/2016,0,0
12/5/2016,0,0
12/6/2016,0,0
12/7/2016,0,0
12/8/2016,0,0
12/9/2016,0,0
12/10/2016,18,7.590491153
12/11/2016,0,0
12/12/2016,11,6.02628538
12/13/2016,0,0
12/14/2016,0,0
12/15/2016,0,0
12/16/2016,0,0
12/17/2016,10,3.739425405
12/18/2016,20,1.109395984
12/19/2016,0,0
12/20/2016,0,0
12/21/2016,0,0
12/22/2016,0,0
12/23/2016,0,0
12/24/2016,0,0
12/25/2016,0,0
12/26/2016,0,0
12/27/2016,0,0
12/28/2016,0,0
12/29/2016,0,0
12/30/2016,0,0
12/31/2016,0,0
1/1/2017,0,0
1/2/2017,0,0
1/3/2017,0,0
1/4/2017,0,0
1/5/2017,24,13.7905925
1/6/2017,0,0
1/7/2017,0,0
1/8/2017,24,8.597132193
1/9/2017,0,0
1/10/2017,0,0
1/11/2017,8,6.201986044
1/12/2017,0,0
1/13/2017,0,0
1/14/2017,1,0.194292253
1/15/2017,22,5.066079131
1/16/2017,0,0
1/17/2017,0,0
1/18/2017,0,0
1/19/2017,0,0
1/20/2017,0,0
1/21/2017,0,0
1/22/2017,0,0
1/23/2017,0,0
1/24/2017,0,0
1/25/2017,0,0
1/26/2017,0,0
1/27/2017,24,23.33524314
1/28/2017,0,0
1/29/2017,0,0
1/30/2017,0,0
1/31/2017,0,0
2/1/2017,0,0
2/2/2017,0,0
2/3/2017,0,0
2/4/2017,0,0
2/5/2017,0,0
2/6/2017,0,0
2/7/2017,0,0
2/8/2017,8,7.614726578
2/9/2017,0,0
2/10/2017,0,0
2/11/2017,0,0
2/12/2017,0,0
2/13/2017,11,6.069304428
2/14/2017,23,22.82240929
2/15/2017,14,8.704587585
2/16/2017,0,0
2/17/2017,13,4.340086827
2/18/2017,0,0
2/19/2017,0,0
2/20/2017,0,0
2/21/2017,0,0
2/22/2017,0,0
2/23/2017,0,0
2/24/2017,0,0
2/25/2017,0,0
2/26/2017,0,0
2/27/2017,0,0
2/28/2017,0,0
3/1/2017,0,0
3/2/2017,0,0
3/3/2017,16,11.02074739
3/4/2017,0,0
3/5/2017,0,0
3/6/2017,0,0
3/7/2017,0,0
3/8/2017,0,0
3/9/2017,0,0
3/10/2017,0,0
3/11/2017,0,0
3/12/2017,0,0
3/13/2017,0,0
3/14/2017,11,8.154562592
3/15/2017,0,0
3/16/2017,0,0
3/17/2017,0,0
3/18/2017,0,0
3/19/2017,0,0
3/20/2017,0,0
3/21/2017,0,0
3/22/2017,0,0
3/23/2017,22,2.503843135
3/24/2017,7,1.5248304
3/25/2017,0,0
3/26/2017,18,0.312407579
3/27/2017,0,0
3/28/2017,0,0
3/29/2017,0,0
3/30/2017,0,0
3/31/2017,15,1.427328249
4/1/2017,12,8.456434747
4/2/2017,0,0
4/3/2017,1,0.420467457
4/4/2017,0,0
4/5/2017,0,0
4/6/2017,0,0
4/7/2017,0,0
4/8/2017,0,0
4/9/2017,0,0
4/10/2017,0,0
4/11/2017,0,0
4/12/2017,18,5.994953724
4/13/2017,0,0
4/14/2017,0,0
4/15/2017,0,0
4/16/2017,0,0
4/17/2017,0,0
4/18/2017,6,1.487042843
4/19/2017,0,0
4/20/2017,0,0
4/21/2017,14,11.88799249
4/22/2017,7,1.940037732
4/23/2017,0,0
4/24/2017,0,0
4/25/2017,0,0
4/26/2017,0,0
4/27/2017,0,0
4/28/2017,0,0
4/29/2017,0,0
4/30/2017,0,0
5/1/2017,0,0
5/2/2017,0,0
5/3/2017,0,0
5/4/2017,0,0
5/5/2017,9,1.444600747
5/6/2017,5,1.099139907
5/7/2017,9,2.076622844
5/8/2017,0,0
5/9/2017,0,0
5/10/2017,0,0
5/11/2017,9,4.221607712
5/12/2017,0,0
5/13/2017,0,0
5/14/2017,0,0
5/15/2017,23,16.44936812
5/16/2017,0,0
5/17/2017,0,0
5/18/2017,8,7.442490113
5/19/2017,0,0
5/20/2017,0,0
5/21/2017,0,0
5/22/2017,0,0
5/23/2017,22,7.221182208
5/24/2017,0,0
5/25/2017,15,14.53642782
5/26/2017,0,0
5/27/2017,12,3.051899533
5/28/2017,0,0
