Date,Hours,Opn_Hrs
12/9/2005,9,2.681868365
12/10/2005,0,0
12/11/2005,0,0
12/12/2005,0,0
12/13/2005,0,0
12/14/2005,0,0
12/15/2005,0,0
12/16/2005,17,4.320367763
12/17/2005,0,0
12/18/2005,0,0
12/19/2005,0,0
12/20/2005,0,0
12/21/2005,0,0
12/22/2005,24,4.084145841
12/23/2005,1,0.145039745
12/24/2005,0,0
12/25/2005,0,0
12/26/2005,19,4.235405566
12/27/2005,4,2.997068696
12/28/2005,0,0
12/29/2005,0,0
12/30/2005,0,0
12/31/2005,0,0
1/1/2006,0,0
1/2/2006,0,0
1/3/2006,0,0
1/4/2006,23,22.96055235
1/5/2006,0,0
1/6/2006,0,0
1/7/2006,0,0
1/8/2006,0,0
1/9/2006,0,0
1/10/2006,0,0
1/11/2006,0,0
1/12/2006,0,0
1/13/2006,24,13.33517872
1/14/2006,0,0
1/15/2006,0,0
1/16/2006,12,4.797539083
1/17/2006,0,0
1/18/2006,0,0
1/19/2006,0,0
1/20/2006,5,4.128956665
1/21/2006,0,0
1/22/2006,0,0
1/23/2006,0,0
1/24/2006,0,0
1/25/2006,5,2.294733724
1/26/2006,0,0
1/27/2006,0,0
1/28/2006,0,0
1/29/2006,24,11.15907526
1/30/2006,19,7.077052123
1/31/2006,0,0
2/1/2006,19,15.18093094
2/2/2006,0,0
2/3/2006,0,0
2/4/2006,0,0
2/5/2006,0,0
2/6/2006,0,0
2/7/2006,12,1.663633196
2/8/2006,9,2.613137443
2/9/2006,0,0
2/10/2006,0,0
2/11/2006,0,0
2/12/2006,0,0
2/13/2006,0,0
2/14/2006,0,0
2/15/2006,20,15.62037224
2/16/2006,0,0
2/17/2006,0,0
2/18/2006,0,0
2/19/2006,0,0
2/20/2006,0,0
2/21/2006,0,0
2/22/2006,0,0
2/23/2006,0,0
2/24/2006,0,0
2/25/2006,0,0
2/26/2006,17,11.0641778
2/27/2006,0,0
2/28/2006,0,0
3/1/2006,16,0.328605438
3/2/2006,0,0
3/3/2006,0,0
3/4/2006,0,0
3/5/2006,23,21.12931949
3/6/2006,0,0
3/7/2006,0,0
3/8/2006,0,0
3/9/2006,0,0
3/10/2006,0,0
3/11/2006,24,9.07540094
3/12/2006,0,0
3/13/2006,0,0
3/14/2006,0,0
3/15/2006,0,0
3/16/2006,0,0
3/17/2006,0,0
3/18/2006,24,17.63250991
3/19/2006,0,0
3/20/2006,0,0
3/21/2006,0,0
3/22/2006,0,0
3/23/2006,0,0
3/24/2006,0,0
3/25/2006,13,5.450625661
3/26/2006,0,0
3/27/2006,8,6.300827033
3/28/2006,0,0
3/29/2006,0,0
3/30/2006,0,0
3/31/2006,0,0
4/1/2006,0,0
4/2/2006,0,0
4/3/2006,0,0
4/4/2006,0,0
4/5/2006,0,0
4/6/2006,0,0
4/7/2006,18,9.546773913
4/8/2006,0,0
4/9/2006,15,4.922259206
4/10/2006,12,5.989222785
4/11/2006,10,1.29801698
4/12/2006,0,0
4/13/2006,6,0.614395498
4/14/2006,2,0.574470399
4/15/2006,10,8.250276434
4/16/2006,0,0
4/17/2006,0,0
4/18/2006,0,0
4/19/2006,21,7.524258658
4/20/2006,0,0
4/21/2006,2,0.432567141
4/22/2006,0,0
4/23/2006,0,0
4/24/2006,12,5.057699599
4/25/2006,0,0
4/26/2006,0,0
4/27/2006,0,0
4/28/2006,12,7.272105196
4/29/2006,0,0
4/30/2006,0,0
5/1/2006,0,0
5/2/2006,3,0.119501839
5/3/2006,0,0
5/4/2006,12,4.939127595
5/5/2006,0,0
5/6/2006,0,0
5/7/2006,0,0
5/8/2006,0,0
5/9/2006,0,0
5/10/2006,0,0
5/11/2006,21,4.424360316
5/12/2006,0,0
5/13/2006,0,0
5/14/2006,13,1.763687257
5/15/2006,0,0
5/16/2006,0,0
5/17/2006,0,0
5/18/2006,0,0
5/19/2006,0,0
5/20/2006,0,0
5/21/2006,0,0
5/22/2006,0,0
5/23/2006,24,19.06945367
5/24/2006,0,0
5/25/2006,0,0
5/26/2006,22,16.1831343
5/27/2006,0,0
5/28/2006,0,0
5/29/2006,0,0
5/30/2006,0,0
5/31/2006,0,0
6/1/2006,0,0
6/2/2006,5,1.622790984
6/3/2006,0,0
6/4/2006,0,0
6/5/2006,11,2.386003574
6/6/2006,0,0
6/7/2006,0,0
6/8/2006,0,0
6/9/2006,0,0
6/10/2006,0,0
6/11/2006,4,3.008175529
6/12/2006,0,0
6/13/2006,0,0
6/14/2006,0,0
6/15/2006,0,0
6/16/2006,0,0
6/17/2006,0,0
6/18/2006,18,4.257631403
6/19/2006,22,0.373058497
6/20/2006,0,0
6/21/2006,0,0
6/22/2006,0,0
6/23/2006,0,0
6/24/2006,0,0
6/25/2006,0,0
6/26/2006,19,12.91518674
6/27/2006,0,0
6/28/2006,19,2.32874715
6/29/2006,18,14.25375095
6/30/2006,0,0
7/1/2006,0,0
7/2/2006,0,0
7/3/2006,10,1.97468673
7/4/2006,0,0
7/5/2006,0,0
7/6/2006,13,6.308824843
7/7/2006,0,0
7/8/2006,5,2.979384019
7/9/2006,16,13.67821376
7/10/2006,0,0
7/11/2006,0,0
7/12/2006,11,2.846909976
7/13/2006,6,3.040083005
7/14/2006,0,0
7/15/2006,0,0
7/16/2006,0,0
7/17/2006,0,0
7/18/2006,8,4.623503601
7/19/2006,0,0
7/20/2006,17,10.4614403
7/21/2006,0,0
7/22/2006,0,0
7/23/2006,0,0
7/24/2006,0,0
7/25/2006,0,0
7/26/2006,0,0
7/27/2006,0,0
7/28/2006,0,0
7/29/2006,0,0
7/30/2006,0,0
7/31/2006,0,0
8/1/2006,12,10.37868006
8/2/2006,0,0
8/3/2006,17,12.04306807
8/4/2006,6,2.891601529
8/5/2006,0,0
8/6/2006,20,11.02894209
8/7/2006,19,8.711258118
8/8/2006,22,11.28789424
8/9/2006,9,2.722385772
8/10/2006,0,0
8/11/2006,0,0
8/12/2006,15,8.404865665
8/13/2006,0,0
8/14/2006,0,0
8/15/2006,0,0
8/16/2006,0,0
8/17/2006,0,0
8/18/2006,0,0
8/19/2006,0,0
8/20/2006,0,0
8/21/2006,0,0
8/22/2006,0,0
8/23/2006,0,0
8/24/2006,15,3.068556261
8/25/2006,0,0
8/26/2006,0,0
8/27/2006,0,0
8/28/2006,3,2.472254045
8/29/2006,0,0
8/30/2006,0,0
8/31/2006,0,0
9/1/2006,0,0
9/2/2006,0,0
9/3/2006,0,0
9/4/2006,0,0
9/5/2006,0,0
9/6/2006,6,0.557908631
9/7/2006,17,13.43648371
9/8/2006,6,1.605241148
9/9/2006,18,9.9432902
9/10/2006,0,0
9/11/2006,0,0
9/12/2006,0,0
9/13/2006,21,14.93817281
9/14/2006,21,11.832001
9/15/2006,21,3.98944692
9/16/2006,0,0
9/17/2006,0,0
9/18/2006,0,0
9/19/2006,18,2.108420843
9/20/2006,0,0
9/21/2006,0,0
9/22/2006,0,0
9/23/2006,4,3.891622867
9/24/2006,4,3.486094021
9/25/2006,0,0
9/26/2006,14,5.620602443
9/27/2006,0,0
9/28/2006,0,0
9/29/2006,0,0
9/30/2006,4,1.465510644
10/1/2006,0,0
10/2/2006,0,0
10/3/2006,0,0
10/4/2006,22,12.53007828
10/5/2006,0,0
10/6/2006,0,0
10/7/2006,8,0.481997147
10/8/2006,21,1.385975439
10/9/2006,0,0
10/10/2006,1,0.029155524
10/11/2006,0,0
10/12/2006,0,0
10/13/2006,0,0
10/14/2006,0,0
10/15/2006,0,0
10/16/2006,9,2.768627087
10/17/2006,16,5.525712413
10/18/2006,0,0
10/19/2006,9,4.879427961
10/20/2006,0,0
10/21/2006,0,0
10/22/2006,0,0
10/23/2006,0,0
10/24/2006,0,0
10/25/2006,0,0
10/26/2006,0,0
10/27/2006,5,4.554242988
10/28/2006,6,5.850889037
10/29/2006,0,0
10/30/2006,0,0
10/31/2006,0,0
11/1/2006,0,0
11/2/2006,5,0.215840586
11/3/2006,4,0.674440915
11/4/2006,0,0
11/5/2006,0,0
11/6/2006,0,0
11/7/2006,0,0
11/8/2006,0,0
11/9/2006,0,0
11/10/2006,0,0
11/11/2006,0,0
11/12/2006,19,10.3838778
11/13/2006,5,4.213909005
11/14/2006,0,0
11/15/2006,21,5.655703811
11/16/2006,7,5.48025636
11/17/2006,4,1.664357032
11/18/2006,22,10.49705987
11/19/2006,0,0
11/20/2006,15,7.098544784
11/21/2006,0,0
11/22/2006,0,0
11/23/2006,0,0
11/24/2006,16,9.924141734
11/25/2006,0,0
11/26/2006,0,0
11/27/2006,17,9.934839821
11/28/2006,0,0
11/29/2006,7,0.320783086
11/30/2006,0,0
12/1/2006,0,0
12/2/2006,0,0
12/3/2006,21,16.33424433
12/4/2006,0,0
12/5/2006,0,0
12/6/2006,0,0
12/7/2006,20,17.78293887
12/8/2006,0,0
12/9/2006,0,0
12/10/2006,0,0
12/11/2006,0,0
12/12/2006,2,0.957988748
12/13/2006,0,0
12/14/2006,0,0
12/15/2006,0,0
12/16/2006,18,12.93011334
12/17/2006,0,0
12/18/2006,0,0
12/19/2006,0,0
12/20/2006,22,19.43345151
12/21/2006,0,0
12/22/2006,0,0
12/23/2006,0,0
12/24/2006,0,0
12/25/2006,3,2.268536687
12/26/2006,0,0
12/27/2006,7,0.311364788
12/28/2006,0,0
12/29/2006,0,0
12/30/2006,0,0
12/31/2006,0,0
1/1/2007,0,0
1/2/2007,0,0
1/3/2007,7,6.850957723
1/4/2007,0,0
1/5/2007,0,0
1/6/2007,0,0
1/7/2007,0,0
1/8/2007,7,5.383537921
1/9/2007,0,0
1/10/2007,0,0
1/11/2007,0,0
1/12/2007,17,10.59369037
1/13/2007,0,0
1/14/2007,12,2.135928547
1/15/2007,0,0
1/16/2007,0,0
1/17/2007,0,0
1/18/2007,20,18.6182296
1/19/2007,0,0
1/20/2007,0,0
1/21/2007,0,0
1/22/2007,0,0
1/23/2007,0,0
1/24/2007,0,0
1/25/2007,8,4.002646701
1/26/2007,0,0
1/27/2007,0,0
1/28/2007,0,0
1/29/2007,0,0
1/30/2007,0,0
1/31/2007,0,0
2/1/2007,19,0.380155817
2/2/2007,0,0
2/3/2007,15,2.212905986
2/4/2007,24,6.842087937
2/5/2007,0,0
2/6/2007,0,0
2/7/2007,0,0
2/8/2007,0,0
2/9/2007,0,0
2/10/2007,0,0
2/11/2007,0,0
2/12/2007,0,0
2/13/2007,0,0
2/14/2007,0,0
2/15/2007,19,5.657482684
2/16/2007,0,0
2/17/2007,11,1.926309075
2/18/2007,13,0.522075605
2/19/2007,0,0
2/20/2007,0,0
2/21/2007,0,0
2/22/2007,0,0
2/23/2007,0,0
2/24/2007,0,0
2/25/2007,10,6.550941777
2/26/2007,0,0
2/27/2007,0,0
2/28/2007,0,0
3/1/2007,20,4.396683727
3/2/2007,0,0
3/3/2007,0,0
3/4/2007,0,0
3/5/2007,0,0
3/6/2007,0,0
3/7/2007,0,0
3/8/2007,0,0
3/9/2007,0,0
3/10/2007,0,0
3/11/2007,14,3.860713103
3/12/2007,9,1.188510813
3/13/2007,22,20.14402194
3/14/2007,0,0
3/15/2007,22,10.07971758
3/16/2007,0,0
3/17/2007,0,0
3/18/2007,0,0
3/19/2007,0,0
3/20/2007,15,13.92351846
3/21/2007,16,3.252354252
3/22/2007,4,3.156001223
3/23/2007,0,0
3/24/2007,0,0
3/25/2007,0,0
3/26/2007,0,0
3/27/2007,0,0
3/28/2007,23,18.86696467
3/29/2007,0,0
3/30/2007,0,0
3/31/2007,5,2.701585111
4/1/2007,0,0
4/2/2007,9,6.789095244
4/3/2007,0,0
4/4/2007,22,3.951990587
4/5/2007,0,0
4/6/2007,0,0
4/7/2007,0,0
4/8/2007,0,0
4/9/2007,0,0
4/10/2007,0,0
4/11/2007,0,0
4/12/2007,0,0
4/13/2007,0,0
4/14/2007,0,0
4/15/2007,0,0
4/16/2007,0,0
4/17/2007,0,0
4/18/2007,0,0
4/19/2007,0,0
4/20/2007,13,10.7132269
4/21/2007,19,9.843986986
4/22/2007,0,0
4/23/2007,2,0.886082565
4/24/2007,0,0
4/25/2007,0,0
4/26/2007,0,0
4/27/2007,0,0
4/28/2007,22,17.1010559
4/29/2007,5,3.07264227
4/30/2007,16,10.22009701
5/1/2007,0,0
5/2/2007,2,1.198108408
5/3/2007,0,0
5/4/2007,2,1.247999457
5/5/2007,0,0
5/6/2007,0,0
5/7/2007,1,0.846475794
5/8/2007,0,0
5/9/2007,21,10.98411533
5/10/2007,0,0
5/11/2007,0,0
5/12/2007,1,0.076141675
5/13/2007,0,0
5/14/2007,24,19.43515062
5/15/2007,0,0
5/16/2007,23,6.352977644
5/17/2007,0,0
5/18/2007,0,0
5/19/2007,0,0
5/20/2007,13,12.05696003
5/21/2007,0,0
5/22/2007,0,0
5/23/2007,0,0
5/24/2007,0,0
5/25/2007,0,0
5/26/2007,1,0.40506931
5/27/2007,0,0
5/28/2007,0,0
5/29/2007,0,0
5/30/2007,0,0
5/31/2007,0,0
6/1/2007,21,14.77370602
6/2/2007,0,0
6/3/2007,14,3.271303537
6/4/2007,4,3.185101857
6/5/2007,0,0
6/6/2007,14,3.061637733
6/7/2007,0,0
6/8/2007,0,0
6/9/2007,10,2.508348796
6/10/2007,19,0.439173529
6/11/2007,0,0
6/12/2007,0,0
6/13/2007,14,8.436749895
6/14/2007,0,0
6/15/2007,0,0
6/16/2007,0,0
6/17/2007,3,2.210325865
6/18/2007,2,1.423716359
6/19/2007,0,0
6/20/2007,0,0
6/21/2007,0,0
6/22/2007,3,2.283317101
6/23/2007,20,18.63535136
6/24/2007,0,0
6/25/2007,0,0
6/26/2007,12,9.823881227
6/27/2007,0,0
6/28/2007,0,0
6/29/2007,0,0
6/30/2007,0,0
7/1/2007,0,0
7/2/2007,0,0
7/3/2007,0,0
7/4/2007,0,0
7/5/2007,20,15.54574894
7/6/2007,0,0
7/7/2007,0,0
7/8/2007,0,0
7/9/2007,0,0
7/10/2007,0,0
7/11/2007,0,0
7/12/2007,0,0
7/13/2007,0,0
7/14/2007,17,14.90854301
7/15/2007,0,0
7/16/2007,0,0
7/17/2007,24,16.16153802
7/18/2007,0,0
7/19/2007,0,0
7/20/2007,0,0
7/21/2007,0,0
7/22/2007,0,0
7/23/2007,0,0
7/24/2007,0,0
7/25/2007,0,0
7/26/2007,0,0
7/27/2007,0,0
7/28/2007,18,3.576976618
7/29/2007,6,1.192426236
7/30/2007,5,4.725985849
7/31/2007,0,0
8/1/2007,0,0
8/2/2007,0,0
8/3/2007,0,0
8/4/2007,0,0
8/5/2007,0,0
8/6/2007,0,0
8/7/2007,0,0
8/8/2007,0,0
8/9/2007,0,0
8/10/2007,0,0
8/11/2007,0,0
8/12/2007,0,0
8/13/2007,14,9.203675406
8/14/2007,0,0
8/15/2007,0,0
8/16/2007,4,0.367402075
8/17/2007,0,0
8/18/2007,0,0
8/19/2007,10,5.054905381
8/20/2007,10,1.665406774
8/21/2007,0,0
8/22/2007,0,0
8/23/2007,7,1.657204641
8/24/2007,0,0
8/25/2007,0,0
8/26/2007,0,0
8/27/2007,0,0
8/28/2007,0,0
8/29/2007,22,21.20694728
8/30/2007,0,0
8/31/2007,14,11.36277157
9/1/2007,0,0
9/2/2007,16,0.781878129
9/3/2007,1,0.487313492
9/4/2007,0,0
9/5/2007,0,0
9/6/2007,0,0
9/7/2007,8,1.700086525
9/8/2007,13,5.354236937
9/9/2007,0,0
9/10/2007,0,0
9/11/2007,0,0
9/12/2007,0,0
9/13/2007,0,0
9/14/2007,0,0
9/15/2007,0,0
9/16/2007,0,0
9/17/2007,0,0
9/18/2007,0,0
9/19/2007,0,0
9/20/2007,12,9.343767452
9/21/2007,0,0
9/22/2007,0,0
9/23/2007,19,10.06787032
9/24/2007,18,15.50515757
9/25/2007,0,0
9/26/2007,0,0
9/27/2007,0,0
9/28/2007,0,0
9/29/2007,0,0
9/30/2007,13,2.073970916
10/1/2007,0,0
10/2/2007,21,1.162773148
10/3/2007,0,0
10/4/2007,0,0
10/5/2007,0,0
10/6/2007,0,0
10/7/2007,13,1.032010386
10/8/2007,0,0
10/9/2007,0,0
10/10/2007,0,0
10/11/2007,0,0
10/12/2007,0,0
10/13/2007,0,0
10/14/2007,0,0
10/15/2007,0,0
10/16/2007,0,0
10/17/2007,0,0
10/18/2007,0,0
10/19/2007,17,6.796406789
10/20/2007,0,0
10/21/2007,0,0
10/22/2007,0,0
10/23/2007,0,0
10/24/2007,8,0.592793484
10/25/2007,0,0
10/26/2007,9,2.720529664
10/27/2007,13,2.25680142
10/28/2007,22,6.562248776
10/29/2007,2,0.503488093
10/30/2007,8,5.688850244
10/31/2007,0,0
11/1/2007,0,0
11/2/2007,0,0
11/3/2007,0,0
11/4/2007,0,0
11/5/2007,0,0
11/6/2007,0,0
11/7/2007,0,0
11/8/2007,11,7.274779369
11/9/2007,17,11.49115968
11/10/2007,1,0.02259527
11/11/2007,0,0
11/12/2007,0,0
11/13/2007,5,2.489466228
11/14/2007,13,2.605487405
11/15/2007,0,0
11/16/2007,0,0
11/17/2007,0,0
11/18/2007,3,0.611760999
11/19/2007,0,0
11/20/2007,0,0
11/21/2007,0,0
11/22/2007,0,0
11/23/2007,0,0
11/24/2007,0,0
11/25/2007,0,0
11/26/2007,0,0
11/27/2007,0,0
11/28/2007,1,0.998378098
11/29/2007,0,0
11/30/2007,0,0
12/1/2007,1,0.675155539
12/2/2007,9,1.036392391
12/3/2007,0,0
12/4/2007,0,0
12/5/2007,0,0
12/6/2007,0,0
12/7/2007,0,0
12/8/2007,15,0.767223048
12/9/2007,0,0
12/10/2007,0,0
12/11/2007,0,0
12/12/2007,0,0
12/13/2007,0,0
12/14/2007,0,0
12/15/2007,0,0
12/16/2007,23,1.18228536
12/17/2007,0,0
12/18/2007,1,0.943756915
12/19/2007,0,0
12/20/2007,0,0
12/21/2007,0,0
12/22/2007,0,0
12/23/2007,0,0
12/24/2007,0,0
12/25/2007,0,0
12/26/2007,0,0
12/27/2007,0,0
12/28/2007,13,11.21648239
12/29/2007,0,0
12/30/2007,0,0
12/31/2007,0,0
1/1/2008,0,0
1/2/2008,0,0
1/3/2008,0,0
1/4/2008,0,0
1/5/2008,15,2.203614476
1/6/2008,0,0
1/7/2008,0,0
1/8/2008,0,0
1/9/2008,0,0
1/10/2008,15,10.42671459
1/11/2008,0,0
1/12/2008,0,0
1/13/2008,0,0
1/14/2008,0,0
1/15/2008,0,0
1/16/2008,0,0
1/17/2008,7,0.62859908
1/18/2008,0,0
1/19/2008,12,1.408509091
1/20/2008,0,0
1/21/2008,0,0
1/22/2008,0,0
1/23/2008,0,0
1/24/2008,0,0
1/25/2008,0,0
1/26/2008,7,6.84005806
1/27/2008,12,7.106547505
1/28/2008,0,0
1/29/2008,0,0
1/30/2008,21,9.293167533
1/31/2008,3,0.419162489
2/1/2008,0,0
2/2/2008,0,0
2/3/2008,18,7.266991378
2/4/2008,0,0
2/5/2008,0,0
2/6/2008,0,0
2/7/2008,8,6.4084668
2/8/2008,0,0
2/9/2008,1,0.039584006
2/10/2008,0,0
2/11/2008,9,6.371570279
2/12/2008,0,0
2/13/2008,0,0
2/14/2008,0,0
2/15/2008,0,0
2/16/2008,5,3.427356416
2/17/2008,0,0
2/18/2008,0,0
2/19/2008,10,0.433842027
2/20/2008,0,0
2/21/2008,0,0
2/22/2008,0,0
2/23/2008,0,0
2/24/2008,0,0
2/25/2008,0,0
2/26/2008,0,0
2/27/2008,14,6.688998601
2/28/2008,0,0
2/29/2008,12,1.031396842
3/1/2008,0,0
3/2/2008,16,12.84918266
3/3/2008,0,0
3/4/2008,0,0
3/5/2008,0,0
3/6/2008,0,0
3/7/2008,0,0
3/8/2008,0,0
3/9/2008,0,0
3/10/2008,0,0
3/11/2008,0,0
3/12/2008,0,0
3/13/2008,0,0
3/14/2008,14,7.892610913
3/15/2008,0,0
3/16/2008,0,0
3/17/2008,0,0
3/18/2008,2,0.55544353
3/19/2008,0,0
3/20/2008,0,0
3/21/2008,0,0
3/22/2008,4,1.659637253
3/23/2008,12,1.548253766
3/24/2008,0,0
3/25/2008,0,0
3/26/2008,0,0
3/27/2008,0,0
3/28/2008,0,0
3/29/2008,0,0
3/30/2008,0,0
3/31/2008,0,0
4/1/2008,16,14.6245973
4/2/2008,0,0
4/3/2008,12,6.598835624
4/4/2008,0,0
4/5/2008,0,0
4/6/2008,0,0
4/7/2008,0,0
4/8/2008,0,0
4/9/2008,0,0
4/10/2008,0,0
4/11/2008,0,0
4/12/2008,0,0
4/13/2008,0,0
4/14/2008,0,0
4/15/2008,0,0
4/16/2008,0,0
4/17/2008,0,0
4/18/2008,0,0
4/19/2008,23,14.58837432
4/20/2008,0,0
4/21/2008,0,0
4/22/2008,0,0
4/23/2008,23,7.882268781
4/24/2008,1,0.051764894
4/25/2008,20,10.78632905
4/26/2008,0,0
4/27/2008,18,0.127054549
4/28/2008,0,0
4/29/2008,22,9.874512747
4/30/2008,0,0
5/1/2008,0,0
5/2/2008,19,7.087944206
5/3/2008,0,0
5/4/2008,0,0
5/5/2008,0,0
5/6/2008,0,0
5/7/2008,0,0
5/8/2008,0,0
5/9/2008,0,0
5/10/2008,3,2.490389164
5/11/2008,14,13.61788148
5/12/2008,0,0
5/13/2008,0,0
5/14/2008,0,0
5/15/2008,0,0
5/16/2008,0,0
5/17/2008,4,0.082442475
5/18/2008,0,0
5/19/2008,0,0
5/20/2008,5,2.972819882
5/21/2008,0,0
5/22/2008,8,5.786867696
5/23/2008,0,0
5/24/2008,23,19.91295602
5/25/2008,0,0
5/26/2008,9,7.964535804
5/27/2008,0,0
5/28/2008,0,0
5/29/2008,0,0
5/30/2008,0,0
5/31/2008,10,8.151914248
6/1/2008,0,0
6/2/2008,18,2.727326333
6/3/2008,0,0
6/4/2008,0,0
6/5/2008,0,0
6/6/2008,0,0
6/7/2008,0,0
6/8/2008,24,12.57443672
6/9/2008,0,0
6/10/2008,0,0
6/11/2008,0,0
6/12/2008,1,0.117116574
6/13/2008,0,0
6/14/2008,0,0
6/15/2008,0,0
6/16/2008,0,0
6/17/2008,0,0
6/18/2008,0,0
6/19/2008,0,0
6/20/2008,0,0
6/21/2008,0,0
6/22/2008,22,2.139669107
6/23/2008,0,0
6/24/2008,12,4.926202932
6/25/2008,0,0
6/26/2008,13,0.493279447
6/27/2008,0,0
6/28/2008,0,0
6/29/2008,0,0
6/30/2008,0,0
7/1/2008,0,0
7/2/2008,0,0
7/3/2008,0,0
7/4/2008,0,0
7/5/2008,0,0
7/6/2008,0,0
7/7/2008,0,0
7/8/2008,13,9.27811248
7/9/2008,10,8.166788879
7/10/2008,0,0
7/11/2008,0,0
7/12/2008,0,0
7/13/2008,0,0
7/14/2008,0,0
7/15/2008,0,0
7/16/2008,0,0
7/17/2008,0,0
7/18/2008,0,0
7/19/2008,15,12.66351967
7/20/2008,0,0
7/21/2008,0,0
7/22/2008,0,0
7/23/2008,0,0
7/24/2008,22,20.442045
7/25/2008,0,0
7/26/2008,0,0
7/27/2008,0,0
7/28/2008,0,0
7/29/2008,0,0
7/30/2008,0,0
7/31/2008,0,0
8/1/2008,0,0
8/2/2008,18,2.142455347
8/3/2008,0,0
8/4/2008,0,0
8/5/2008,0,0
8/6/2008,0,0
8/7/2008,0,0
8/8/2008,0,0
8/9/2008,0,0
8/10/2008,0,0
8/11/2008,22,20.30709947
8/12/2008,0,0
8/13/2008,0,0
8/14/2008,0,0
8/15/2008,4,2.929314815
8/16/2008,0,0
8/17/2008,0,0
8/18/2008,0,0
8/19/2008,6,1.71076627
8/20/2008,0,0
8/21/2008,13,2.483092095
8/22/2008,0,0
8/23/2008,1,0.765111447
8/24/2008,5,3.334298009
8/25/2008,0,0
8/26/2008,15,7.315820212
8/27/2008,7,0.304341881
8/28/2008,0,0
8/29/2008,0,0
8/30/2008,0,0
8/31/2008,0,0
9/1/2008,0,0
9/2/2008,0,0
9/3/2008,0,0
9/4/2008,0,0
9/5/2008,0,0
9/6/2008,0,0
9/7/2008,0,0
9/8/2008,0,0
9/9/2008,0,0
9/10/2008,0,0
9/11/2008,7,5.953288698
9/12/2008,0,0
9/13/2008,20,14.53209659
9/14/2008,0,0
9/15/2008,0,0
9/16/2008,0,0
9/17/2008,20,19.16578978
9/18/2008,23,16.30060795
9/19/2008,6,4.487333992
9/20/2008,2,1.341872289
9/21/2008,0,0
9/22/2008,0,0
9/23/2008,0,0
9/24/2008,0,0
9/25/2008,0,0
9/26/2008,0,0
9/27/2008,0,0
9/28/2008,0,0
9/29/2008,24,8.249953915
9/30/2008,0,0
10/1/2008,0,0
10/2/2008,24,17.62462369
10/3/2008,0,0
10/4/2008,1,0.735580357
10/5/2008,6,0.622415241
10/6/2008,17,14.26464043
10/7/2008,24,20.77568313
10/8/2008,0,0
10/9/2008,4,2.167012507
10/10/2008,0,0
10/11/2008,0,0
10/12/2008,0,0
10/13/2008,0,0
10/14/2008,0,0
10/15/2008,0,0
10/16/2008,0,0
10/17/2008,0,0
10/18/2008,0,0
10/19/2008,0,0
10/20/2008,17,15.01992933
10/21/2008,0,0
10/22/2008,0,0
10/23/2008,0,0
10/24/2008,0,0
10/25/2008,0,0
10/26/2008,0,0
10/27/2008,0,0
10/28/2008,0,0
10/29/2008,0,0
10/30/2008,0,0
10/31/2008,0,0
11/1/2008,0,0
11/2/2008,0,0
11/3/2008,5,1.025079193
11/4/2008,0,0
11/5/2008,0,0
11/6/2008,0,0
11/7/2008,8,4.641966897
11/8/2008,0,0
11/9/2008,0,0
11/10/2008,20,19.2943465
11/11/2008,0,0
11/12/2008,0,0
11/13/2008,14,4.097364481
11/14/2008,0,0
11/15/2008,0,0
11/16/2008,0,0
11/17/2008,0,0
11/18/2008,1,0.250120825
11/19/2008,0,0
11/20/2008,0,0
11/21/2008,8,0.468076241
11/22/2008,0,0
11/23/2008,0,0
11/24/2008,0,0
11/25/2008,0,0
11/26/2008,0,0
11/27/2008,0,0
11/28/2008,0,0
11/29/2008,0,0
11/30/2008,0,0
12/1/2008,0,0
12/2/2008,24,7.582180749
12/3/2008,14,5.72796048
12/4/2008,16,6.056172625
12/5/2008,0,0
12/6/2008,0,0
12/7/2008,10,7.932555144
12/8/2008,15,11.44169895
12/9/2008,0,0
12/10/2008,0,0
12/11/2008,0,0
12/12/2008,15,10.44260253
12/13/2008,0,0
12/14/2008,0,0
12/15/2008,0,0
12/16/2008,0,0
12/17/2008,0,0
12/18/2008,0,0
12/19/2008,0,0
12/20/2008,0,0
12/21/2008,0,0
12/22/2008,15,11.73661913
12/23/2008,0,0
12/24/2008,12,7.310180525
12/25/2008,0,0
12/26/2008,0,0
12/27/2008,17,15.71464869
12/28/2008,0,0
12/29/2008,2,0.397901009
12/30/2008,0,0
12/31/2008,14,3.956069916
1/1/2009,0,0
1/2/2009,0,0
1/3/2009,0,0
1/4/2009,17,8.18411397
1/5/2009,0,0
1/6/2009,0,0
1/7/2009,0,0
1/8/2009,3,0.132603699
1/9/2009,0,0
1/10/2009,0,0
1/11/2009,0,0
1/12/2009,0,0
1/13/2009,0,0
1/14/2009,0,0
1/15/2009,0,0
1/16/2009,16,11.84840174
1/17/2009,0,0
1/18/2009,5,4.92688316
1/19/2009,24,11.10069831
1/20/2009,8,3.655654574
1/21/2009,0,0
1/22/2009,1,0.121018081
1/23/2009,0,0
1/24/2009,0,0
1/25/2009,0,0
1/26/2009,0,0
1/27/2009,0,0
1/28/2009,0,0
1/29/2009,6,5.176733926
1/30/2009,0,0
1/31/2009,0,0
2/1/2009,0,0
2/2/2009,0,0
2/3/2009,0,0
2/4/2009,0,0
2/5/2009,0,0
2/6/2009,0,0
2/7/2009,0,0
2/8/2009,0,0
2/9/2009,0,0
2/10/2009,0,0
2/11/2009,0,0
2/12/2009,0,0
2/13/2009,0,0
